activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,3086513,[],CHEMBL1047706,Inhibition of BCRP expressed in MCF7 MX cells by Hoechst 33342 staining,B,,,BAO_0000190,BAO_0000219,cell-based format,Nc1ccccc1NC(=O)Nc1ccc(CCN2CCc3ccccc3C2)cc1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1153145,Bioorg. Med. Chem. Lett.,2010,,CHEMBL472819,,CHEMBL472819,,False,http://www.openphacts.org/units/Nanomolar,877256,=,1,True,=,,IC50,nM,,102000.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,102.0
,3086514,[],CHEMBL1047706,Inhibition of BCRP expressed in MCF7 MX cells by Hoechst 33342 staining,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)Nc3ccccc3N)cc1)CC2,,,CHEMBL1153145,Bioorg. Med. Chem. Lett.,2010,"{'bei': '9.36', 'le': '0.17', 'lle': '-0.35', 'sei': '4.70'}",CHEMBL472818,,CHEMBL472818,4.18,False,http://www.openphacts.org/units/Nanomolar,877266,=,1,True,=,,IC50,nM,,66100.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,66.1
,3086515,[],CHEMBL1047706,Inhibition of BCRP expressed in MCF7 MX cells by Hoechst 33342 staining,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)Nc3ccc(N)cc3)cc1)CC2,,,CHEMBL1153145,Bioorg. Med. Chem. Lett.,2010,"{'bei': '9.25', 'le': '0.17', 'lle': '-0.40', 'sei': '4.65'}",CHEMBL474757,,CHEMBL474757,4.13,False,http://www.openphacts.org/units/Nanomolar,877307,=,1,True,=,,IC50,nM,,74100.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,74.1
,3086516,[],CHEMBL1047706,Inhibition of BCRP expressed in MCF7 MX cells by Hoechst 33342 staining,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(Nc1ccc(CCN2CCc3ccccc3C2)cc1)c1ccccc1[N+](=O)[O-],,,CHEMBL1153145,Bioorg. Med. Chem. Lett.,2010,"{'bei': '10.69', 'le': '0.20', 'lle': '-0.16', 'sei': '5.68'}",CHEMBL258456,,CHEMBL258456,4.29,False,http://www.openphacts.org/units/Nanomolar,877270,=,1,True,=,,IC50,nM,,51300.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,51.3
,3086517,[],CHEMBL1047706,Inhibition of BCRP expressed in MCF7 MX cells by Hoechst 33342 staining,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccccc3[N+](=O)[O-])cc1)CC2,,,CHEMBL1153145,Bioorg. Med. Chem. Lett.,2010,"{'bei': '8.91', 'le': '0.17', 'lle': '-0.36', 'sei': '4.38'}",CHEMBL442464,,CHEMBL442464,4.11,False,http://www.openphacts.org/units/Nanomolar,877286,=,1,True,=,,IC50,nM,,77600.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,77.6
,3086518,[],CHEMBL1047706,Inhibition of BCRP expressed in MCF7 MX cells by Hoechst 33342 staining,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccc([N+](=O)[O-])cc3)cc1)CC2,,,CHEMBL1153145,Bioorg. Med. Chem. Lett.,2010,"{'bei': '11.18', 'le': '0.21', 'lle': '0.69', 'sei': '5.49'}",CHEMBL555611,,CHEMBL555611,5.16,False,http://www.openphacts.org/units/Nanomolar,877292,=,1,True,=,,IC50,nM,,6920.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,6.92
,3086519,[],CHEMBL1047706,Inhibition of BCRP expressed in MCF7 MX cells by Hoechst 33342 staining,B,,,BAO_0000190,BAO_0000219,cell-based format,Nc1ccccc1C(=O)Nc1ccc(CCN2CCc3ccccc3C2)cc1,,,CHEMBL1153145,Bioorg. Med. Chem. Lett.,2010,"{'bei': '12.79', 'le': '0.23', 'lle': '0.63', 'sei': '8.14'}",CHEMBL259077,,CHEMBL259077,4.75,False,http://www.openphacts.org/units/Nanomolar,877295,=,1,True,=,,IC50,nM,,17800.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,17.8
,3086520,[],CHEMBL1047706,Inhibition of BCRP expressed in MCF7 MX cells by Hoechst 33342 staining,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccccc3N)cc1)CC2,,,CHEMBL1153145,Bioorg. Med. Chem. Lett.,2010,"{'bei': '10.40', 'le': '0.19', 'lle': '0.35', 'sei': '5.84'}",CHEMBL429515,,CHEMBL429515,4.49,False,http://www.openphacts.org/units/Nanomolar,877313,=,1,True,=,,IC50,nM,,32400.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,32.4
,3086521,[],CHEMBL1047706,Inhibition of BCRP expressed in MCF7 MX cells by Hoechst 33342 staining,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccc(N)cc3)cc1)CC2,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1153145,Bioorg. Med. Chem. Lett.,2010,,CHEMBL261632,,CHEMBL261632,,False,http://www.openphacts.org/units/Nanomolar,877273,=,1,True,=,,IC50,nM,,219000.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,219.0
,3086522,[],CHEMBL1047706,Inhibition of BCRP expressed in MCF7 MX cells by Hoechst 33342 staining,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(C(=O)Nc2ccccc2NC(=O)Nc2ccc(CCN3CCc4cc(OC)c(OC)cc4C3)cc2)cc1OC,,,CHEMBL1153145,Bioorg. Med. Chem. Lett.,2010,"{'bei': '8.17', 'le': '0.15', 'lle': '-1.23', 'sei': '4.52'}",CHEMBL595550,,CHEMBL595550,4.99,False,http://www.openphacts.org/units/Nanomolar,877274,=,1,True,=,,IC50,nM,,10200.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,10.2
,3086523,[],CHEMBL1047706,Inhibition of BCRP expressed in MCF7 MX cells by Hoechst 33342 staining,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(C(=O)Nc2ccccc2C(=O)Nc2ccc(CCN3CCc4cc(OC)c(OC)cc4C3)cc2)cc1OC,,,CHEMBL1153145,Bioorg. Med. Chem. Lett.,2010,"{'bei': '10.13', 'le': '0.19', 'lle': '0.20', 'sei': '6.13'}",CHEMBL247473,,CHEMBL247473,6.03,False,http://www.openphacts.org/units/Nanomolar,877275,=,1,True,=,,IC50,nM,,930.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,0.93
,3086524,[],CHEMBL1047706,Inhibition of BCRP expressed in MCF7 MX cells by Hoechst 33342 staining,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccccc3NC(=O)c3ccc([N+](=O)[O-])cc3)cc1)CC2,,,CHEMBL1153145,Bioorg. Med. Chem. Lett.,2010,"{'bei': '10.61', 'le': '0.20', 'lle': '0.44', 'sei': '5.01'}",CHEMBL595493,,CHEMBL595493,6.16,False,http://www.openphacts.org/units/Nanomolar,877276,=,1,True,=,,IC50,nM,,690.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,0.69
,3086525,[],CHEMBL1047706,Inhibition of BCRP expressed in MCF7 MX cells by Hoechst 33342 staining,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccccc3NC(=O)Nc3ccc([N+](=O)[O-])cc3)cc1)CC2,,,CHEMBL1153145,Bioorg. Med. Chem. Lett.,2010,"{'bei': '10.52', 'le': '0.19', 'lle': '0.16', 'sei': '4.64'}",CHEMBL594336,,CHEMBL594336,6.27,False,http://www.openphacts.org/units/Nanomolar,877277,=,1,True,=,,IC50,nM,,540.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,0.54
,3086526,[],CHEMBL1047706,Inhibition of BCRP expressed in MCF7 MX cells by Hoechst 33342 staining,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc2c3c([nH]c2c1)[C@H](CC(C)C)N1C(=O)[C@H](CCC(=O)OC(C)(C)C)NC(=O)[C@@H]1C3,,,CHEMBL1153145,Bioorg. Med. Chem. Lett.,2010,"{'bei': '14.14', 'le': '0.27', 'lle': '3.00', 'sei': '6.59'}",CHEMBL488910,,CHEMBL488910,6.64,False,http://www.openphacts.org/units/Nanomolar,877250,=,1,True,=,,IC50,nM,,230.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,0.23
,3086527,[],CHEMBL1047706,Inhibition of BCRP expressed in MCF7 MX cells by Hoechst 33342 staining,B,,,BAO_0000190,BAO_0000219,cell-based format,CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C,,,CHEMBL1153145,Bioorg. Med. Chem. Lett.,2010,"{'bei': '6.64', 'le': '0.13', 'lle': '0.44', 'sei': '2.03'}",CHEMBL36506,NOVOBIOCIN,CHEMBL36506,4.07,False,http://www.openphacts.org/units/Nanomolar,877251,=,1,True,=,,IC50,nM,,85100.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,85.1
,3086528,[],CHEMBL1047706,Inhibition of BCRP expressed in MCF7 MX cells by Hoechst 33342 staining,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cc(OC)c(OC)cc3NC(=O)c3cnc4ccccc4c3)cc1)CC2,,,CHEMBL1153145,Bioorg. Med. Chem. Lett.,2010,"{'bei': '9.54', 'le': '0.18', 'lle': '-0.20', 'sei': '5.54'}",CHEMBL348475,TARIQUIDAR,CHEMBL348475,6.17,False,http://www.openphacts.org/units/Nanomolar,877252,=,1,True,=,,IC50,nM,,680.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,0.68
,3086529,[],CHEMBL1047706,Inhibition of BCRP expressed in MCF7 MX cells by Hoechst 33342 staining,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cccc4c(=O)c5cccc(OC)c5[nH]c34)cc1)CC2,,,CHEMBL1153145,Bioorg. Med. Chem. Lett.,2010,"{'bei': '11.35', 'le': '0.21', 'lle': '0.84', 'sei': '6.89'}",CHEMBL396298,ELACRIDAR,CHEMBL396298,6.40,False,http://www.openphacts.org/units/Nanomolar,877253,=,1,True,=,,IC50,nM,,400.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,0.4
,3086530,[],CHEMBL1047706,Inhibition of BCRP expressed in MCF7 MX cells by Hoechst 33342 staining,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,,,CHEMBL1153145,Bioorg. Med. Chem. Lett.,2010,"{'bei': '13.33', 'le': '0.26', 'lle': '1.68', 'sei': '8.67'}",CHEMBL939,GEFITINIB,CHEMBL939,5.96,False,http://www.openphacts.org/units/Nanomolar,877257,=,1,True,=,,IC50,nM,,1100.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,1.1
,3086531,[],CHEMBL1047706,Inhibition of BCRP expressed in MCF7 MX cells by Hoechst 33342 staining,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,,,CHEMBL1153145,Bioorg. Med. Chem. Lett.,2010,"{'bei': '10.92', 'le': '0.20', 'lle': '0.80', 'sei': '6.25'}",CHEMBL941,IMATINIB,CHEMBL941,5.39,False,http://www.openphacts.org/units/Nanomolar,877296,=,1,True,=,,IC50,nM,,4070.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,4.07
,3086532,[],CHEMBL1047707,Inhibition of BCRP expressed in MDCK cells by pheophorbide A assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(Nc1ccc(CCN2CCc3ccccc3C2)cc1)Nc1ccccc1[N+](=O)[O-],,,CHEMBL1153145,Bioorg. Med. Chem. Lett.,2010,"{'bei': '12.15', 'le': '0.22', 'lle': '0.22', 'sei': '5.78'}",CHEMBL475554,,CHEMBL475554,5.06,False,http://www.openphacts.org/units/Nanomolar,877375,=,1,True,=,,IC50,nM,,8710.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,8.71
,3086533,[],CHEMBL1047707,Inhibition of BCRP expressed in MDCK cells by pheophorbide A assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)Nc3ccccc3[N+](=O)[O-])cc1)CC2,,,CHEMBL1153145,Bioorg. Med. Chem. Lett.,2010,"{'bei': '10.58', 'le': '0.20', 'lle': '0.18', 'sei': '4.76'}",CHEMBL475362,,CHEMBL475362,5.04,False,http://www.openphacts.org/units/Nanomolar,877294,=,1,True,=,,IC50,nM,,9080.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,9.08
,3086534,[],CHEMBL1047707,Inhibition of BCRP expressed in MDCK cells by pheophorbide A assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)Nc3ccc([N+](=O)[O-])cc3)cc1)CC2,,,CHEMBL1153145,Bioorg. Med. Chem. Lett.,2010,"{'bei': '11.72', 'le': '0.22', 'lle': '0.72', 'sei': '5.27'}",CHEMBL474972,,CHEMBL474972,5.58,False,http://www.openphacts.org/units/Nanomolar,877249,=,1,True,=,,IC50,nM,,2610.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,2.61
,3086535,[],CHEMBL1047707,Inhibition of BCRP expressed in MDCK cells by pheophorbide A assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Nc1ccccc1NC(=O)Nc1ccc(CCN2CCc3ccccc3C2)cc1,,,CHEMBL1153145,Bioorg. Med. Chem. Lett.,2010,"{'bei': '10.69', 'le': '0.19', 'lle': '-0.38', 'sei': '5.87'}",CHEMBL472819,,CHEMBL472819,4.13,False,http://www.openphacts.org/units/Nanomolar,877256,=,1,True,=,,IC50,nM,,74100.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,74.1
,3086536,[],CHEMBL1047707,Inhibition of BCRP expressed in MDCK cells by pheophorbide A assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)Nc3ccccc3N)cc1)CC2,,,CHEMBL1153145,Bioorg. Med. Chem. Lett.,2010,"{'bei': '9.48', 'le': '0.18', 'lle': '-0.30', 'sei': '4.76'}",CHEMBL472818,,CHEMBL472818,4.23,False,http://www.openphacts.org/units/Nanomolar,877266,=,1,True,=,,IC50,nM,,58400.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,58.4
,3086537,[],CHEMBL1047707,Inhibition of BCRP expressed in MDCK cells by pheophorbide A assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)Nc3ccc(N)cc3)cc1)CC2,,,CHEMBL1153145,Bioorg. Med. Chem. Lett.,2010,"{'bei': '9.70', 'le': '0.18', 'lle': '-0.20', 'sei': '4.88'}",CHEMBL474757,,CHEMBL474757,4.33,False,http://www.openphacts.org/units/Nanomolar,877307,=,1,True,=,,IC50,nM,,46400.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,46.4
,3086538,[],CHEMBL1047707,Inhibition of BCRP expressed in MDCK cells by pheophorbide A assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(Nc1ccc(CCN2CCc3ccccc3C2)cc1)c1ccccc1[N+](=O)[O-],,,CHEMBL1153145,Bioorg. Med. Chem. Lett.,2010,"{'bei': '10.81', 'le': '0.20', 'lle': '-0.11', 'sei': '5.75'}",CHEMBL258456,,CHEMBL258456,4.34,False,http://www.openphacts.org/units/Nanomolar,877270,=,1,True,=,,IC50,nM,,45700.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,45.7
,3086539,[],CHEMBL1047707,Inhibition of BCRP expressed in MDCK cells by pheophorbide A assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccccc3[N+](=O)[O-])cc1)CC2,,,CHEMBL1153145,Bioorg. Med. Chem. Lett.,2010,"{'bei': '9.53', 'le': '0.18', 'lle': '-0.07', 'sei': '4.68'}",CHEMBL442464,,CHEMBL442464,4.40,False,http://www.openphacts.org/units/Nanomolar,877286,=,1,True,=,,IC50,nM,,40000.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,40.0
,3086540,[],CHEMBL1047707,Inhibition of BCRP expressed in MDCK cells by pheophorbide A assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccc([N+](=O)[O-])cc3)cc1)CC2,,,CHEMBL1153145,Bioorg. Med. Chem. Lett.,2010,"{'bei': '11.61', 'le': '0.22', 'lle': '0.89', 'sei': '5.70'}",CHEMBL555611,,CHEMBL555611,5.36,False,http://www.openphacts.org/units/Nanomolar,877292,=,1,True,=,,IC50,nM,,4380.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,4.38
,3086541,[],CHEMBL1047707,Inhibition of BCRP expressed in MDCK cells by pheophorbide A assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Nc1ccccc1C(=O)Nc1ccc(CCN2CCc3ccccc3C2)cc1,,,CHEMBL1153145,Bioorg. Med. Chem. Lett.,2010,"{'bei': '12.60', 'le': '0.23', 'lle': '0.56', 'sei': '8.02'}",CHEMBL259077,,CHEMBL259077,4.68,False,http://www.openphacts.org/units/Nanomolar,877295,=,1,True,=,,IC50,nM,,20900.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,20.9
,3086542,[],CHEMBL1047707,Inhibition of BCRP expressed in MDCK cells by pheophorbide A assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccccc3N)cc1)CC2,,,CHEMBL1153145,Bioorg. Med. Chem. Lett.,2010,"{'bei': '10.85', 'le': '0.20', 'lle': '0.54', 'sei': '6.10'}",CHEMBL429515,,CHEMBL429515,4.68,False,http://www.openphacts.org/units/Nanomolar,877313,=,1,True,=,,IC50,nM,,20700.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,20.7
,3086543,[],CHEMBL1047707,Inhibition of BCRP expressed in MDCK cells by pheophorbide A assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccc(N)cc3)cc1)CC2,,,CHEMBL1153145,Bioorg. Med. Chem. Lett.,2010,"{'bei': '9.29', 'le': '0.17', 'lle': '-0.13', 'sei': '5.22'}",CHEMBL261632,,CHEMBL261632,4.01,False,http://www.openphacts.org/units/Nanomolar,877273,=,1,True,=,,IC50,nM,,98200.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,98.2
,3086544,[],CHEMBL1047707,Inhibition of BCRP expressed in MDCK cells by pheophorbide A assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(C(=O)Nc2ccccc2NC(=O)Nc2ccc(CCN3CCc4cc(OC)c(OC)cc4C3)cc2)cc1OC,,,CHEMBL1153145,Bioorg. Med. Chem. Lett.,2010,"{'bei': '8.44', 'le': '0.16', 'lle': '-1.06', 'sei': '4.67'}",CHEMBL595550,,CHEMBL595550,5.16,False,http://www.openphacts.org/units/Nanomolar,877274,=,1,True,=,,IC50,nM,,6980.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,6.98
,3086545,[],CHEMBL1047707,Inhibition of BCRP expressed in MDCK cells by pheophorbide A assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(C(=O)Nc2ccccc2C(=O)Nc2ccc(CCN3CCc4cc(OC)c(OC)cc4C3)cc2)cc1OC,,,CHEMBL1153145,Bioorg. Med. Chem. Lett.,2010,"{'bei': '10.18', 'le': '0.19', 'lle': '0.24', 'sei': '6.17'}",CHEMBL247473,,CHEMBL247473,6.07,False,http://www.openphacts.org/units/Nanomolar,877275,=,1,True,=,,IC50,nM,,860.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,0.86
,3086546,[],CHEMBL1047707,Inhibition of BCRP expressed in MDCK cells by pheophorbide A assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccccc3NC(=O)c3ccc([N+](=O)[O-])cc3)cc1)CC2,,,CHEMBL1153145,Bioorg. Med. Chem. Lett.,2010,"{'bei': '10.68', 'le': '0.20', 'lle': '0.48', 'sei': '5.04'}",CHEMBL595493,,CHEMBL595493,6.20,False,http://www.openphacts.org/units/Nanomolar,877276,=,1,True,=,,IC50,nM,,630.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,0.63
,3086547,[],CHEMBL1047707,Inhibition of BCRP expressed in MDCK cells by pheophorbide A assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccccc3NC(=O)Nc3ccc([N+](=O)[O-])cc3)cc1)CC2,,,CHEMBL1153145,Bioorg. Med. Chem. Lett.,2010,"{'bei': '10.58', 'le': '0.20', 'lle': '0.19', 'sei': '4.67'}",CHEMBL594336,,CHEMBL594336,6.30,False,http://www.openphacts.org/units/Nanomolar,877277,=,1,True,=,,IC50,nM,,500.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,0.5
,3086548,[],CHEMBL1047707,Inhibition of BCRP expressed in MDCK cells by pheophorbide A assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc2c3c([nH]c2c1)[C@H](CC(C)C)N1C(=O)[C@H](CCC(=O)OC(C)(C)C)NC(=O)[C@@H]1C3,,,CHEMBL1153145,Bioorg. Med. Chem. Lett.,2010,"{'bei': '15.19', 'le': '0.29', 'lle': '3.49', 'sei': '7.08'}",CHEMBL488910,,CHEMBL488910,7.13,False,http://www.openphacts.org/units/Nanomolar,877250,=,1,True,=,,IC50,nM,,74.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,0.074
,3086549,[],CHEMBL1047707,Inhibition of BCRP expressed in MDCK cells by pheophorbide A assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1153145,Bioorg. Med. Chem. Lett.,2010,,CHEMBL36506,NOVOBIOCIN,CHEMBL36506,,False,http://www.openphacts.org/units/Nanomolar,877251,=,1,True,=,,IC50,nM,,104000.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,104.0
,3086550,[],CHEMBL1047707,Inhibition of BCRP expressed in MDCK cells by pheophorbide A assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cc(OC)c(OC)cc3NC(=O)c3cnc4ccccc4c3)cc1)CC2,,,CHEMBL1153145,Bioorg. Med. Chem. Lett.,2010,"{'bei': '9.39', 'le': '0.17', 'lle': '-0.30', 'sei': '5.46'}",CHEMBL348475,TARIQUIDAR,CHEMBL348475,6.07,False,http://www.openphacts.org/units/Nanomolar,877252,=,1,True,=,,IC50,nM,,850.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,0.85
,3086551,[],CHEMBL1047707,Inhibition of BCRP expressed in MDCK cells by pheophorbide A assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cccc4c(=O)c5cccc(OC)c5[nH]c34)cc1)CC2,,,CHEMBL1153145,Bioorg. Med. Chem. Lett.,2010,"{'bei': '11.30', 'le': '0.21', 'lle': '0.81', 'sei': '6.85'}",CHEMBL396298,ELACRIDAR,CHEMBL396298,6.37,False,http://www.openphacts.org/units/Nanomolar,877253,=,1,True,=,,IC50,nM,,430.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,0.43
,3086552,[],CHEMBL1047707,Inhibition of BCRP expressed in MDCK cells by pheophorbide A assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,,,CHEMBL1153145,Bioorg. Med. Chem. Lett.,2010,"{'bei': '13.20', 'le': '0.26', 'lle': '1.62', 'sei': '8.58'}",CHEMBL939,GEFITINIB,CHEMBL939,5.90,False,http://www.openphacts.org/units/Nanomolar,877257,=,1,True,=,,IC50,nM,,1260.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,1.26
